Country_Code,Energy_Type_Code,Year,Energy_Consumption,Energy_Intensity_Per_Capita,Energy_Intensity_By_Gdp,Co2_Emission
FIN,1,1980,0.1438341479493138,203.88948620908636,8.37904288179561,
FIN,2,1980,0.032512,203.88948620908636,8.37904288179561,
FIN,4,1980,0.584323026,203.88948620908636,8.37904288179561,
FIN,3,1980,0.0693505,203.88948620908636,8.37904288179561,0.0
FIN,5,1980,0.1448978855290809,203.88948620908636,8.37904288179561,0.0
CSK,1,1980,1.9638771339709555,0.0,0.0,
CSK,2,1980,0.335075,0.0,0.0,
CSK,4,1980,0.7783789344,0.0,0.0,
CSK,3,1980,0.055431,0.0,0.0,0.0
CSK,5,1980,-0.0122975538388763,0.0,0.0,0.0
SCG,1,1980,,,,
SCG,2,1980,,,,
SCG,4,1980,,,,
SCG,3,1980,,,,0.0
SCG,5,1980,,,,0.0
SUN,1,1980,15.909849165363193,0.0,0.0,
SUN,2,1980,13.86112,0.0,0.0,
SUN,4,1980,19.117842819020687,0.0,0.0,
SUN,3,1980,0.8326385118975336,0.0,0.0,0.0
SUN,5,1980,1.84853371744225,0.0,0.0,0.0
YUG,1,1980,0.9800541971251182,0.0,0.0,
YUG,2,1980,0.142494,0.0,0.0,
YUG,4,1980,0.6390973152612843,0.0,0.0,
YUG,3,1980,,0.0,0.0,0.0
YUG,5,1980,0.2843451295628438,0.0,0.0,0.0
FRA,1,1980,1.3987538588864592,156.2840059921584,5.9672949823781085,
FRA,2,1980,0.929988,156.2840059921584,5.9672949823781085,
FRA,4,1980,4.805407248,156.2840059921584,5.9672949823781085,
FRA,3,1980,0.719481856,156.2840059921584,5.9672949823781085,0.0
FRA,5,1980,0.7910938013649883,156.2840059921584,5.9672949823781085,0.0
GUF,1,1980,0.0,0.0,0.0,
GUF,2,1980,0.0,0.0,0.0,
GUF,4,1980,0.0051692927273236,0.0,0.0,
GUF,3,1980,,0.0,0.0,0.0
GUF,5,1980,0.0,0.0,0.0,0.0
PYF,1,1980,0.0,0.0,0.0,
PYF,2,1980,0.0,0.0,0.0,
PYF,4,1980,0.0031013881425672,0.0,0.0,
PYF,3,1980,,0.0,0.0,0.0
PYF,5,1980,0.0,0.0,0.0,0.0
GAB,1,1980,0.0,39.15723669147168,0.0,
GAB,2,1980,0.0026175,39.15723669147168,0.0,
GAB,4,1980,0.02315405466677,39.15723669147168,0.0,
GAB,3,1980,,39.15723669147168,0.0,0.0
GAB,5,1980,0.00266971684553,39.15723669147168,0.0,0.0
GEO,1,1980,,,,
GEO,2,1980,,,,
GEO,4,1980,,,,
GEO,3,1980,,,,0.0
GEO,5,1980,,,,0.0
DEU,1,1980,,,,
DEU,2,1980,,,,
DEU,4,1980,,,,
DEU,3,1980,,,,0.0
DEU,5,1980,,,,0.0
GHA,1,1980,0.0,7.81785849938398,0.0,
GHA,2,1980,0.0,7.81785849938398,0.0,
GHA,4,1980,0.0331293563541692,7.81785849938398,0.0,
GHA,3,1980,,7.81785849938398,0.0,0.0
GHA,5,1980,0.05330582535804,7.81785849938398,0.0,0.0
GIB,1,1980,0.0,0.0,0.0,
GIB,2,1980,0.0,0.0,0.0,
GIB,4,1980,0.0074986493690974,0.0,0.0,
GIB,3,1980,,0.0,0.0,0.0
GIB,5,1980,0.0,0.0,0.0,0.0
GRC,1,1980,0.1297309645900916,76.45163030231177,3.3679628461958866,
GRC,2,1980,0.0,76.45163030231177,3.3679628461958866,
GRC,4,1980,0.570133572,76.45163030231177,3.3679628461958866,
GRC,3,1980,,76.45163030231177,3.3679628461958866,0.0
GRC,5,1980,0.0384353556279087,76.45163030231177,3.3679628461958866,0.0
GRL,1,1980,0.0,,,
GRL,2,1980,0.0,,,
GRL,4,1980,0.0078170762849829,,,
GRL,3,1980,,,,0.0
GRL,5,1980,0.0,,,0.0
GRD,1,1980,0.0,6.891625973537897,0.0,
GRD,2,1980,0.0,6.891625973537897,0.0,
GRD,4,1980,0.000613575243676,6.891625973537897,0.0,
GRD,3,1980,,6.891625973537897,0.0,0.0
GRD,5,1980,0.0,6.891625973537897,0.0,0.0
GLP,1,1980,0.0,20.964920850955327,0.0,
GLP,2,1980,0.0,20.964920850955327,0.0,
GLP,4,1980,0.0070585324468621,20.964920850955327,0.0,
GLP,3,1980,,20.964920850955327,0.0,0.0
GLP,5,1980,0.0,20.964920850955327,0.0,0.0
GUM,1,1980,0.0,479.7579213879045,0.0,
GUM,2,1980,0.0,479.7579213879045,0.0,
GUM,4,1980,0.0499586316278866,479.7579213879045,0.0,
GUM,3,1980,,479.7579213879045,0.0,0.0
GUM,5,1980,0.0,479.7579213879045,0.0,0.0
GTM,1,1980,0.0,8.858999584031716,0.0,
GTM,2,1980,0.0,8.858999584031716,0.0,
GTM,4,1980,0.0586341712448816,8.858999584031716,0.0,
GTM,3,1980,,8.858999584031716,0.0,0.0
GTM,5,1980,0.00588999786543,8.858999584031716,0.0,0.0
GIN,1,1980,0.0,2.791623529845032,0.0,
GIN,2,1980,0.0,2.791623529845032,0.0,
GIN,4,1980,0.0120618299575435,2.791623529845032,0.0,
GIN,3,1980,,2.791623529845032,0.0,0.0
GIN,5,1980,0.00153742448692,2.791623529845032,0.0,0.0
GNB,1,1980,0.0,1.563740245719378,1.046883648332847,
GNB,2,1980,0.0,1.563740245719378,1.046883648332847,
GNB,4,1980,0.0012223413477934,1.563740245719378,1.046883648332847,
GNB,3,1980,,1.563740245719378,1.046883648332847,0.0
GNB,5,1980,0.0,1.563740245719378,1.046883648332847,0.0
GUY,1,1980,0.0,26.690545418895503,0.0,
GUY,2,1980,0.0,26.690545418895503,0.0,
GUY,4,1980,0.0207707690637375,26.690545418895503,0.0,
GUY,3,1980,,26.690545418895503,0.0,0.0
GUY,5,1980,5.194001645e-05,26.690545418895503,0.0,0.0
HTI,1,1980,0.001148111694153,2.859511615214537,0.0,
HTI,2,1980,0.0,2.859511615214537,0.0,
HTI,4,1980,0.0126097457140671,2.859511615214537,0.0,
HTI,3,1980,,2.859511615214537,0.0,0.0
HTI,5,1980,0.00237885275341,2.859511615214537,0.0,0.0
HND,1,1980,0.0,8.955293594773849,0.0,
HND,2,1980,0.0,8.955293594773849,0.0,
HND,4,1980,0.0249340972309688,8.955293594773849,0.0,
HND,3,1980,,8.955293594773849,0.0,0.0
HND,5,1980,0.00800589053988,8.955293594773849,0.0,0.0
HKG,1,1980,7.722206119873393e-05,54.30054544115696,3.1340034305217843,
HKG,2,1980,0.0,54.30054544115696,3.1340034305217843,
HKG,4,1980,0.2658718713424368,54.30054544115696,3.1340034305217843,
HKG,3,1980,,54.30054544115696,3.1340034305217843,0.0
HKG,5,1980,-0.0008948274717153,54.30054544115696,3.1340034305217843,0.0
HUN,1,1980,0.2275103311720775,109.12835937337736,0.0,
HUN,2,1980,0.35088,109.12835937337736,0.0,
HUN,4,1980,0.521554026,109.12835937337736,0.0,
HUN,3,1980,0.0,109.12835937337736,0.0,0.0
HUN,5,1980,0.0689884293902288,109.12835937337736,0.0,0.0
ISL,1,1980,0.0003358261719982,,,
ISL,2,1980,0.0,,,
ISL,4,1980,0.023483292,,,
ISL,3,1980,,,,0.0
ISL,5,1980,0.0326586488514839,,,0.0
IND,1,1980,1.824434830426436,5.353990425518821,4.048514781179183,
IND,2,1980,0.058701,5.353990425518821,4.048514781179183,
IND,4,1980,1.3525220287456567,5.353990425518821,4.048514781179183,
IND,3,1980,0.034158,5.353990425518821,4.048514781179183,0.0
IND,5,1980,0.4833314291166,5.353990425518821,4.048514781179183,0.0
IDN,1,1980,0.0050723856089472,7.824732001602215,2.7685353092662903,
IDN,2,1980,0.2728,7.824732001602215,2.7685353092662903,
IDN,4,1980,0.855131693460773,7.824732001602215,2.7685353092662903,
IDN,3,1980,,7.824732001602215,2.7685353092662903,0.0
IDN,5,1980,0.0241329387912185,7.824732001602215,2.7685353092662903,0.0
IRN,1,1980,0.0499586954673531,41.45549717699022,0.0,
IRN,2,1980,0.244992,41.45549717699022,0.0,
IRN,4,1980,1.2495448752270644,41.45549717699022,0.0,
IRN,3,1980,,41.45549717699022,0.0,0.0
IRN,5,1980,0.05776768629569,41.45549717699022,0.0,0.0
IRQ,1,1980,0.0,38.77255029288932,0.0,
IRQ,2,1980,0.064914,38.77255029288932,0.0,
IRQ,4,1980,0.4573642546668357,38.77255029288932,0.0,
IRQ,3,1980,,38.77255029288932,0.0,0.0
IRQ,5,1980,0.00709500624707,38.77255029288932,0.0,0.0
IRL,1,1980,0.0257379701443939,94.55538121915204,5.163480192350563,
IRL,2,1980,0.03232,94.55538121915204,5.163480192350563,
IRL,4,1980,0.2562002013,94.55538121915204,5.163480192350563,
IRL,3,1980,,94.55538121915204,5.163480192350563,0.0
IRL,5,1980,0.0089132104864238,94.55538121915204,5.163480192350563,0.0
ISR,1,1980,0.0,96.05435999697372,0.0,
ISR,2,1980,0.005195,96.05435999697372,0.0,
ISR,4,1980,0.350857482,96.05435999697372,0.0,
ISR,3,1980,,96.05435999697372,0.0,0.0
ISR,5,1980,-0.00056298,96.05435999697372,0.0,0.0
ITA,1,1980,0.5046334283289836,109.84765217254233,4.102363736252755,
ITA,2,1980,0.994356,109.84765217254233,4.102363736252755,
ITA,4,1980,4.16736018,109.84765217254233,4.102363736252755,
ITA,3,1980,0.025086908,109.84765217254233,4.102363736252755,0.0
ITA,5,1980,0.50894167246321,109.84765217254233,4.102363736252755,0.0
JAM,1,1980,0.0,53.65684132955099,0.0,
JAM,2,1980,0.0,53.65684132955099,0.0,
JAM,4,1980,0.114264426135326,53.65684132955099,0.0,
