Country_Code,Energy_Type_Code,Year,Energy_Consumption,Energy_Intensity_Per_Capita,Energy_Intensity_By_Gdp,Co2_Emission
 PRY,4.0,2015.0,0.092436384,69.73456959856017,6.071028275444089,5.327441940435307
 PRY,3.0,2015.0,,69.73456959856017,6.071028275444089,0.0
 PRY,5.0,2015.0,0.37395301,69.73456959856017,6.071028275444089,0.0
 PRY,0.0,2016.0,0.5269851642878329,77.75073685102612,6.57834333787089,6.592852194
 PRY,1.0,2016.0,3.972028783291761e-05,77.75073685102612,6.57834333787089,0.0044511939410632
 PRY,2.0,2016.0,0.0,77.75073685102612,6.57834333787089,0.0
 PRY,4.0,2016.0,0.1093028,77.75073685102612,6.57834333787089,6.588401
 PRY,3.0,2016.0,,77.75073685102612,6.57834333787089,0.0
 PRY,5.0,2016.0,0.417642644,77.75073685102612,6.57834333787089,0.0
 PRY,0.0,2017.0,0.5069157345420635,73.81845135211626,6.037413586820571,7.657524903
 PRY,1.0,2017.0,7.692721206349219e-05,73.81845135211626,6.037413586820571,0.0037059028548112
 PRY,2.0,2017.0,0.0,73.81845135211626,6.037413586820571,0.0
 PRY,4.0,2017.0,0.1113528963299999,73.81845135211626,6.037413586820571,7.653819
 PRY,3.0,2017.0,,73.81845135211626,6.037413586820571,0.0
 PRY,5.0,2017.0,0.395485911,73.81845135211626,6.037413586820571,0.0
 PRY,0.0,2018.0,0.5075234971162941,72.9666952457094,5.856977467736693,7.957430309
 PRY,1.0,2018.0,0.000114134136294,72.9666952457094,5.856977467736693,0.0071773088855238
 PRY,2.0,2018.0,0.0,72.9666952457094,5.856977467736693,0.0
 PRY,4.0,2018.0,0.11774644842,72.9666952457094,5.856977467736693,7.950253
 PRY,3.0,2018.0,,72.9666952457094,5.856977467736693,0.0
 PRY,5.0,2018.0,0.38966291456,72.9666952457094,5.856977467736693,0.0
 PRY,0.0,2019.0,0.4422268356835864,62.78028456448095,5.124023930168107,8.338166715
 PRY,1.0,2019.0,2.844734358641725e-05,62.78028456448095,5.124023930168107,0.0106487149162364
